count,hate_speech_count,offensive_language_count,neither_count,class,tweet
6,0,6,0,1,them taz angel hoes need some furniture
3,0,3,0,1, naw nigga i got yo bitch tip toeing on my wooden floor 
3,0,3,0,1, because its fucking retarded
6,0,6,0,1,side hoes need rounds too rt  they always play stupid hoe song back to back
3,0,3,0,1,rt  no bitch ass chick flick will ever be as sad as this movie 
3,0,0,3,2,jihadis taunting america amp spreading paranoia tents that appeared in a video of a daesh training camp near mosul 
3,0,3,0,1,rt  cruising down the street in my  jockin the bitches slappin the hoes
3,0,3,0,1, you a little genius man i need you for a class so u can help a nig out but you cool af man
3,0,3,0,1,smack these hoes on they ass like we birthed these bitches
3,1,2,0,1,rt  aye fam you think you can line me up i saw a bad bitch in mrs bridgets class 
3,0,3,0,1,lmfaoo somebody commented on my book saying i need medical attention bitch you the one reading it 
3,0,0,3,2,rt  this image of peshmerga giving the heaveho to an isis flag really brightened my friday kick their sorry butts 
3,0,1,2,2,rt   lol have u seen when ike and his kindergarten teacher start having a sexual relationship
3,0,3,0,1,why everybody talking about rihanna nudes like she super cold naked just cuz she famous huh that hoe built like a bubble gum swirl
3,0,3,0,1,this bitch really has no filter 
3,0,3,0,1,rt  well i just got conformation that is your body count is five or above its high and you a hoe 
3,0,3,0,1,rt  for niggas who claim to love pussy as much as yall do yall should be champions for sexual liberation and stigma remov
3,0,3,0,1,rt  rt  all that weave turning you bitches into horses 
6,0,6,0,1,   lamashtu has some great orgies but is a total bitch lol  p
3,0,1,2,2,  yankee 
3,1,0,2,2,  historical point cracker was a term for the irish settling in the woods of the midatlantic hardly offensive
3,1,2,0,1,rt   me and ma niggah  in the func fucccccccked upppppp im here on
3,0,3,0,1,that was almost  years ago i gave all them bitches away or they were stolen
3,0,0,3,2,a gwb appointee there goes the activist judges slant oh wait its already been exposed as completely farcical a gwb appointee
3,2,1,0,0,"rt  anybody who trashes their own neighborhood after a perceived injustice is a fucking moron 

ferguson"
6,2,4,0,1,i dont fuck with these niggas cause they shady i dont fuck with these bitches all they want is to have my baby
3,0,3,0,1, idk is shes actually from there lol we followed a band but we met a few bainbridgians this bitch had like  teeth i swear lol
3,0,0,3,2,"rt  happy blubloods friday 

off to  to sit down with the gang on cbs this morning

join us in the  oclock ho"
3,0,0,3,2,looks as if federal gun laws to be proposed this week lack awb hope the media and antigun crowd choke on crow
3,0,3,0,1, being in love stressful ma niggah 
3,0,3,0,1,rt   she has cancer amp is still killing half you hoes  jus cuz you have cancer dont mea
6,0,6,0,1,when im there with a ghetto ass accent being shy as hell like
3,0,0,3,2, just watched the llewyn davis doc warm fuzzies abound 
3,0,0,3,2,portlandia putabirdonit rt  the xbox one would be so much cooler if they put a bird on it
3,0,3,0,1,bussy rt  is that avi pussy poppin on a handstand
6,0,6,0,1,im finna start slapping bitches
3,0,3,0,1,rt  a female cock block is called a clam jam
3,1,2,0,1,heartless ass niggah
6,0,6,0,1,rt     iont like yall always talking not even tryna be funny thou rns bitch i do
3,1,2,0,1, fuck red malone man bitch ass niggah could you please use complete sentences
3,0,3,0,1,this new shit im workin on yea nigguh
6,1,1,4,2,she sounded like a bird crowing
3,1,2,0,1,bitches be like new avi gtgt and im just like bitch your new avi is ugly your old avi was ugly bitch you ugly
3,0,3,0,1,the most beautiful women be havin the most retarded captions on their pics sht be extra dumb
3,0,3,0,1,rt  the nerve of these bitches in champaign
6,0,1,5,2,  wow i can put slit trophies against u in those
3,0,3,0,1,put her in her place cause pussies dont get pussy
3,0,0,3,2,word to my bird 
3,1,2,0,1, i dont like when niggahs be like  where yo bitch at   na ill check you on that idc who you is  mine you 
3,0,3,0,1,rt  niggas w bitch tendencieslt
3,0,3,0,1,rt  its your girls friends that you gotta watch out for those the bitches that be tryna encourage her to leave you
3,2,1,0,0,funniest yt comment i ever received was niggers gonna nig shrugs  lmao racist muthafucka caught me off guard
3,2,1,0,0,rt  at least i say im crazysome nigga gotta find out a bitch wild when she shooting at they ass 
3,0,3,0,1, so what ur sayin is all i mess wit is hoes shady
3,0,3,0,1,rt  a hoe ass nigga will never change
3,0,3,0,1,rt    these hoes gon come ampamp go i feel it boy lol
9,0,2,7,2,selling ex lax brownies in front of meijer to pregnant women gooddeed
3,0,3,0,1, big oleeeee middle finger bitch
3,0,0,3,2," all i see in every iftheygunnedmedown tweet 
dis be like da colored brady bunch"
3,0,3,0,1, using ymxb to find the slope of that ass
3,0,3,0,1,bitches ah have a baby amp be like dont claim my child bitch you good amp goddamn well aint nobody claiming your creature 
3,0,0,3,2, one mans trash  is another mans treasure 
3,0,3,0,1,"rt  chrisbrown a bitch  hittin a woman
jayz a bitch  lettin a woman hit him
bitches needa make up ya mind 
yah want yah a"
3,0,3,0,1,people comment on my fb statuses like how was your day like bitch wtf do i know you
6,0,6,0,1,rt  yo bitch is gucci mane rt   my bitch a stoner  
3,0,3,0,1,rt  now a days bitches will beef w you over something that has nothing to do w them  bitch yo ugly ass wasnt a factor a
3,0,2,1,1, shine bright like a bad bitch
3,0,1,2,2,"rt  a girl tweeted you might be ghetto if u bring food from outside into the movies

no u might be stupid if u pay  for a"
3,0,3,0,1,yall be letting ya side bitches in the house yall trippin
3,0,3,0,1, maas mermaid and sharkette pussy
3,0,3,0,1,when ratchet bitches find out the club aint  to get in 
3,0,2,1,1,get out granny longjohns rednecksfor your cold bones from very cold polar vortex the sequel dog 
3,1,2,0,1,lmfaoooooo gay as fuck rt   get these two faggots off my tl 
3,0,3,0,1,why the fuck are the  throwing batting practice tonight holy shit
3,0,3,0,1, you  brought it up first with the allusion that shes a hoe  
3,0,3,0,1,  nun of ya bidness bitch
3,0,3,0,1,lil bitch but her ass move 
3,1,2,0,1,low info people are pissed oh no dumb fucks race baiting bitches
3,1,2,0,1,on westside im screamin fuck kd bitch
3,0,3,0,1,rt  you always say we dont love these hoes yet yo girl a hoe 
3,0,3,0,1, finished the essay and the quiz bitch
3,0,3,0,1,hey bitchadam showed upbring more beer
3,2,1,0,0,we hate you too lil nicca lol rt  i hate the steelers dawg
6,0,5,1,1,  coolin my nig   voice uhhee   laugh
6,0,5,1,1,yall hoes avoid schemes
3,0,3,0,1,"not that its tit for tat

but we dont say shit to our boy just like you dont check that insufferable bitch you call a best friend"
3,0,3,0,1,ion care who my niggas date b if the bitch make you happy and you cool with her then do you
3,0,0,3,2, photo  he is in sole heaven
3,0,2,1,1,you bitches wearing leggings everyday are sick i know yall wore the same pair  days in a row you cant fool me
3,1,2,0,1, wigga wigga wigga wigga wigga
3,0,3,0,1, the cunt needs her hands cut off
3,0,1,2,2,frustration can be a bitch 
3,0,3,0,1, sockin bitches in they mouf
3,1,2,0,1,kissing that bitch but she sucking me
3,2,1,0,0,you got me faggot
3,0,0,3,2,sewing is also a requirement to be an isis jihadi girl  keep the mens clothes presentable isisfeminism 
3,0,3,0,1,when lil wayne said why give a bitch your heart when shed rather have a purse 
3,0,1,2,2,bluesapphireearrings kyellowgoldclipondiamond alexandra earrings in emerald crystal on emma 
3,0,3,0,1, i know i must make a lot of yall hoes sick amp all i can tell you hoes get used to it bitch
3,0,0,3,2,try rexs new water roasted tomatopotato sawdust crackers loaded with enough sodium as to make lots wife look unsavory only  a box
3,0,3,0,1,this bitch think she cool with her jordan  rings get the fuck on
6,0,6,0,1,ion care if im in the wrong bitch dont blow ur horn at me
3,1,0,2,2,marcus smart belongs on the celtics both trash it was destiny
3,0,3,0,1,rt  if you love her hide your bitch so you keep shorty
3,0,3,0,1,high then a hoe hitting this bowl for my nigga rick riprick
3,0,3,0,1, just facetime doms bitch ass
3,1,2,0,1, dont favorite me you faggot
3,0,0,3,2,rt  i think its time to bring out the drunken monkey
3,1,2,0,1,rt   bitch ass nikka took flight frm kenosha
3,0,3,0,1,  wigga why the fuck r u in this conversation with yo stalking ass
3,0,0,3,2,defiantly going to see that new planet of the apes tonight
6,0,6,0,1,this shit right here nigguh mantanuskathunderfuck sativadominant 
3,0,3,0,1, you gunna let that bitch do you like that
3,0,3,0,1,yo fuck the pats they are still bitches
3,0,0,3,2,should oscar go to  or computer that turned him into an ape  nothe computerscience major movie
3,0,3,0,1,"its to many hoes 
tryna act like the
wifey type"
3,0,0,3,2,rt  retweet if you see the bird 
6,0,6,0,1,rt  make today yo bitch
3,0,3,0,1,rt  customers at like you make the prices like no bitch i dont
3,0,2,1,1,  this hoe 
3,0,3,0,1,dont call me a nigguh unless u call me my nigguh
6,1,5,0,1,rt  enough with the mind fuck and pass me the fucking nachos cunt
3,0,2,1,1,rt  lees hoe een gepeste jongen zich probeert te verdedigen ingezonden brief volkskrant pesten  
3,0,3,0,1,bitches be like niggas aint shit  naw bitch maybe you just aint shit
9,0,9,0,1,rt   dont trust no  bitch
3,0,0,3,2,rt  can kids say much when their parents pay for everything rt  if he paying every bill i cant complain abo
6,0,6,0,1,rt    buy the girl stuff you twink ass bitch
3,1,2,0,1,n dat bitch sound like a man if dats ya grandma fucc yu too
3,0,3,0,1,rt   attention  keshonna alexander had the best pussy in the world taste good asf
3,0,3,0,1,i just seen the ugliest bitch in commercial history on monday night football
3,0,2,1,1, teanna trump probably cleaner than most of these twitter hoes but
3,0,3,0,1,from conversation at that  these hoes be falling too easy 
3,0,3,0,1,rt  ya bitches luv throwing bread crumbs on the ground and complain about the pigeons who come flocking towards ya
3,0,3,0,1,i fucking hate that bitch so much i wanna smack her in the face then tongue kiss her
3,0,0,3,2, i dont think he did the celestial dragon killed him
3,0,3,0,1,rt  spiderman was a bitch highkey tho
3,0,3,0,1,forgiato fest in dallas this year fuck yeah bitch
3,0,3,0,1,  pussy
3,0,1,2,2,   oh yeah and the annoying damn duck calls they outta be banned duck horns
3,0,3,0,1,rt   funniest one lmfaoooo  swag bitch
3,0,3,0,1,i really committed to fucking with the richest of bitches
3,0,3,0,1,just seen the baddest bitch in tower city my heart just got warm 
3,1,2,0,1,single colored man looking fo a single white woman fat ok im nigga
3,0,3,0,1,rt  i dont care how much pussy i get i still got to jack my dick
3,0,3,0,1,pornandroidiphoneipadsexxxx  masturbation  a very hot black tranny is mastu 
6,2,4,0,1,neva been a bitch nigga you dont want them problems bro
3,0,2,1,1,rt  youre such a fake bitch hahaha
3,0,3,0,1,i really just did some hoe shyt but just so u know im only a hoe for mr
3,2,1,0,0,rt  ur fucking white trash
3,0,0,3,2,i wanna go to the ghetto club tonight
3,0,3,0,1,aint no broke bitches standing next to me
3,0,3,0,1, okaaaaay bitch never do we care  edges still laid 
6,0,0,6,2,rt   of the worlds mammals birds reptiles amphibians amp fish vanished between  amp   
3,0,1,2,2,  as long as its not one of those special brownies right
6,0,6,0,1,rt  big booty  sour face no hair or she a hoe
3,0,0,3,2,   that matters 
3,1,2,0,1, and how is that what im suppose to go for the team who beat us thats retarded
3,0,0,3,2,seeing another baseball team just makes me wanna book my  trip right now
3,0,3,0,1,rt  crying rt  how you gone wife a bitch that let niggas lick on her head in public
3,1,2,0,1,no wealth doesnt insulate from being called nigger but still does improve empirical quality of life outcomes phenomenally 
3,0,3,0,1,rt   whats good bitch 
3,0,3,0,1,rt  when you drop all your hoes for one person and yall dont end up together 
3,1,2,0,1,yeah your eyebrows on point but is ya pussy clean
3,2,1,0,0,rt   only pussy niggas who suck dick cry about someone being in their mentions tweet the person then cry again about the
3,0,3,0,1,rt  i remember i tried to fake rape a bitch before and she was way too strong smfh  i felt like a bitch
3,0,3,0,1,  fuck you bitch lol
3,0,3,0,1,lol lebron a bitch now that basketball is back say goodbye to sports center its lebron center now
3,1,2,0,1,niggas are jus like btchs talking bout a hoe then right back in her face dnt come to me talking bout nan hoe if you gne b right back fwher
3,0,3,0,1,hoes will be hoes lol
3,0,3,0,1,mom heard a song about some guy with bitches and a long something or other so he could fuck the world for  hours or something lolol
3,0,0,3,2, today was talk like a pirate day and absolutely nobody knew id been doing a charlie morton impersonation all day
3,2,1,0,0,slow replies make me feel like a retard and i just want to put my foot through a wall hjhdyhdhlgjdftilh
3,0,0,3,2,rt  mertesacker saying give him the ghetto fist is still goat
3,2,0,1,0, kill the coons
3,0,3,0,1,bitch ass people are the first to call someone out for being a bitch
3,0,2,1,1, how much knob do you gobble in one day youre in over your head what a blockhead you are
3,0,3,0,1,rt   this bitch is too real looooool  yaga  
3,1,0,2,2,oh its coon bike week in charlotte ok makes sense now
3,0,3,0,1, said i aint neva love no bitcccccch  but these bitches steady lovin on me on me  ayeeee  so what am i 
3,0,3,0,1,  rather be an ultra fag than get an  on my act and go to fgcu zing
3,3,0,0,0,  your whats wrong with the white race you fuckin coon slaying piece of poop please die alone
3,0,0,3,2,    steek d morele vinger maar in j neus zelfde soort types bij nato stenigt vrouwen by bosjes
6,0,6,0,1,hayfever is a cunt
3,1,2,0,1, dont watch me watch tv hoe
3,1,2,0,1, bruh we was my fam nd yeah pussy niggas get no respect
3,0,3,0,1,my new bitch finer than a mf but i dont understand shit she say 
3,0,3,0,1,cant get no pussy to kirk franklin idc how long its been for ya
3,0,3,0,1, so bad bitches intimidate you in other words
3,0,3,0,1," bitch you old ass mushroom ass bitch looking like a moldy ass toe wobbly raggedy ass vagina face bye

"
3,1,2,0,1,i see a real nicca when i look in the mirror
3,1,0,2,2,rt  abel is a  yrs old beaner working  home depot and he didnt want to hang out with you  major l
3,0,3,0,1,glad to know you were just a hoe looking for all the attention gladyouregone
3,0,3,0,1,fat bitches got the most pictures
3,0,3,0,1,that hoe was nipping
3,0,3,0,1,were a good match cuz we both retardedn weed
3,0,3,0,1, text me niggah
3,0,3,0,1,yaaaas bitch yaaaaaas
6,1,5,0,1,   you a bitch too
3,0,0,3,2,  brownies tonight what kind
3,0,3,0,1, this white bitch think she miley cyrus  
3,0,3,0,1,act like im casper get ghost with a bitch
3,0,3,0,1,rt  these hoes aint loyal mane they rotate
3,0,3,0,1,in fucking mexico bitches
3,0,3,0,1, fuck i look like ho i look like yes and ya look like no 
3,1,2,0,1, faggot
3,0,3,0,1, i tell it how it is if yu ain uh bitch or uh hoe i call yu by yo name
3,0,3,0,1,lol facts  the baddest bitches be porn stars n strippers
6,0,5,1,1,rt  i hate you sidelines hoes yall got so much courage 
3,0,3,0,1,rt  how she gets all the bitches 
6,0,6,0,1,rt  when kanye said i dont need your pussy bitch im on my own dick 
3,0,3,0,1,  dumb hoe
3,0,3,0,1, when a bitch look his way 
3,0,3,0,1,rt   bitch nigga lol
3,0,3,0,1, duhlol me tweeting about eating pussy from the back with my tongue in that made that obviouslol
3,1,2,0,1,get your ass back to detroit ya fuckin wigger
3,0,0,3,2, thanks hun lt im so crushed i love working out itll be months gone by the time i go back 
3,0,3,0,1,was just informed that crunk aint dead ho lol okay sure
3,0,3,0,1,rt   oomf pregnant from dat dog in the hood dat chase erbody real funny bitch
3,0,1,2,2,"rt   all of kate uptons leaked nudes today amp more 


  bitch lo"
3,1,2,0,1, im feeling pretty fuckin ghetto smh
3,1,2,0,1,kobe bryant is such a bitch grow up pussy
3,0,3,0,1,"rt  fine then dont rt little nigs 
mtvhottest one direction"
3,0,3,0,1,rt  some pussy be so wet you gotta think about other things not to cum fast like damn i really failed the th grade
3,0,3,0,1,rt  everyday i turn more into a cold heartless bitch
3,3,0,0,0,fat dykes make me want to vomit
3,0,3,0,1,rt  i got hoes i got hella hoes
3,0,3,0,1,  lol thats basically like the you got too many hoes curve
3,0,0,3,2, hes definitely trash but if bill cohwer or stanford s head coach want the job id hire them with a new gm of course
3,0,2,1,1,"  wow putting a whole manifesto up using twitlonger 

and by a canadian hey hoserhow many will you adopt"
3,0,3,0,1,damn bro im hungry then a hoe rt and aint got shit to eat at the crib fuckkkk
3,0,3,0,1,knowing what you want doesnt make you a bitch it makes you a woman who wont settle for anything less than what she deserves
3,0,3,0,1,"rt   calm down bitch
touch my boobs amp ill it your dick off amp staple it to your forehead since you wanna be a"
3,0,3,0,1,rt  why do bitches hate on another bitch relationship 
3,3,0,0,0, when you live this gay you cant be afraid of two black dicks in your butt you fucking queer
3,0,3,0,1,rt  niggas talk more than bitches these days
3,0,3,0,1,rt  hey slim thats my girlfriend screaming in the trunk but i didnt slit her throat i just tied her up  see i aint like
3,0,0,3,2,rt  a monkey with a mustache by thomas kienzle 
3,0,1,2,2,rt  i am a california state assemblywoman but remain a proud  unionmember  celebrating laborday weekend ho
3,0,3,0,1,my bitches getting even badder
3,0,3,0,1,  sex positions   this what u call fucking the soul outta bitch 
3,0,3,0,1, bitch i got a ring now ho i aint fatherless no more ill fight you
3,0,3,0,1,amp hes gone always be a hoe
3,0,3,0,1,rt    brandon jennings easily got the coldest bitch ever damn near lolnot damn near thats fact
3,0,3,0,1, im coolin you know me same ole shit different day my nig
3,0,2,1,1, that talentless skag is a wardrobe malfunction
3,0,3,0,1,she wanna talk shit but then have a friendship  fuck you bitch and i hope u offended
3,0,3,0,1,bitches will be bitches
3,0,3,0,1, i hate how some of you bitches come to school musty  like how tf you walk out your house stank  your mama aint shit
3,0,3,0,1,them quicc to blast bitches them all about the cash bitches 
3,0,2,1,1,ur trash 
3,0,3,0,1,and them niggas pussiescameltoes 
3,0,3,0,1,rt  when i saw men saying arguing with women is gaywhats when i knew yall really try hard for bitches attention who don
3,0,3,0,1,bad bitches aint cheap better pass her if u broke 
3,0,3,0,1,rt  when bitches say that your dick game is stupid 
3,2,1,0,0,  you like  you needs to you a hoe  im breaking suck my dick
3,0,3,0,1,    indeed i did nigga is too over used so i use nigger
3,0,3,0,1,rt  her pussy fatter than ya dick lmao
3,0,3,0,1,rt  dont be afraid to let your feelings show unless youre a bitch
3,0,3,0,1,ill quit being a bitch when you quit being a fake friend 
3,0,3,0,1, and stop covering yo goddamn face like the kkk yo yung silly ass co signing for pussy
3,0,2,1,1, mrcoxthe chase me charlie of his daybend over boywhile i conjugate your ae
3,0,3,0,1,rt  omg hahaha best thing you will watch today milan lucic is a crybaby bitch goon f him and f the bruins 
6,1,5,0,1,rt  if a nigga fuck my bitch dats on ha cat  but ima leave yu alone fa being trifling
3,0,3,0,1,when its hot i wear whatever lol shit if could come out this bitch in briefs i would
3,0,3,0,1,pornandroidiphoneipadsexxxx  handjob  hand job and cum on rubber pussy 
3,0,3,0,1, another keyboard commando in real life you hide like a little bitch
3,1,0,2,2,why wont we run the ball our offensive coordinator is retarded
3,0,3,0,1,i think youve made it clear that these hoes aint loyal
3,0,3,0,1, i lied it hurt like a bitch and it bruises your arm i would suggest you dont do it lol
6,1,5,0,1,dont act all shy bitch slop that up
3,0,3,0,1,  yall both gimped up aint tht a bitch huh lol
3,0,1,2,2,rt  wiz is garbage to be put in the trash can known as beyonc to be put in a dumpster known as the vmas
3,1,2,0,1,wish i would let you dig in my pockets  god bless you w breath in your body lazy ass bitch get up amp start grinding
3,0,0,3,2,can we revisit s idea of two teams of  playing against each other i would like to see a game every now amp then
3,0,3,0,1,  just saw ashton hardly anyone cared waiting for harry  wtf bitch id be all up in ashtons grill you feel
3,0,3,0,1,bitches dont even go out to have fun anymore they just go out to tweet about the function and to take pics wit other bitches
3,0,0,3,2, yankees beat then in the grapefruit league the other day
3,0,3,0,1, hey bitch imy
3,0,3,0,1,rt   rt  wtf this bitch broke her arm eery time she hit the shit 
3,0,2,1,1,lingo so a niccas be tryn talk like me
3,0,0,3,2,rt  mistakes are showing up late for work running red lights or even forgetting  take the trash out this here aint  
6,1,5,0,1,real niggas speaking bitch u better listen
3,0,3,0,1,rt     yeah i dont think thats okayfuckin drop it you shouldnt even joke abo
3,1,2,0,1,how you gone wife a bitch that let niggas lick on her head in public
3,0,2,1,1, id chink you if you left me with blue balls
3,0,0,3,2,  i like where ur domes at smart
3,0,3,0,1,roll tide bitches
3,0,3,0,1,"this could be my last breath
ima take my time cause ima go out the same way i came in
right by the pussy with nothin on my mind"
3,0,3,0,1,winter weather gon have a niggah in his feelings  
3,0,0,3,2,rt  lakers oni thought trash day was monday
3,0,3,0,1,i wouldnt for michaelangelo rt  yaaaaaaasss rt  these hoes out of control 
3,0,2,1,1,old hoes get mad when you dont show them the attention they want
3,0,3,0,1, stfu prude ass basic ass bitch
3,0,1,2,2,rt  hunter hurt helmsley rt  cut the imaginary height shit most of the women tweeting about it sleep alone every nig
3,0,3,0,1, slap a taco in tht hoe face 
3,1,2,0,1,rt   fuck you up fucking skank ass cunt
3,0,1,2,2,"rt  bend over

and pick up that trash"
3,0,3,0,1, at least its not antville because thats for cunts
3,0,1,2,2, gator bait 
3,0,0,3,2,horny called me asking her to buy her a drink this morning and then this jiggaboo walks in with a sonic drink in her hand done
3,0,3,0,1,rt  i only wear weave because i like it  a bitch got hair 
3,0,2,1,1, eff dem hos
6,1,5,0,1,im in a full suit bow tie and all at a restaurant amp called my frat a bitch ass niggacaught myself bc im around white ppl staring at me lol
3,0,3,0,1,  pussy
3,0,3,0,1,only a hoe would favorite that
3,0,3,0,1,if my anger materialized it would be a fucking atom bomb to blow this bitch up
3,0,3,0,1, bitch  yeah it was me caught me red handed sorry 
3,1,2,0,1, i love louis ck quit bein a faggot and suck that dick
3,0,2,1,1,rt   what gerry sends me that damn jig a boo 
3,1,2,0,1,these bitches crazzzyyyyyy
3,0,2,1,1, my nicca
3,1,2,0,1,rt  i fucked your bitch   how you feel
3,0,3,0,1, my momma aint raise no hoe
3,1,0,2,2,bengals kicker trash
3,3,0,0,0, i dont hate that he blew up from  like a hipster but i hate the faggots who say they love his music based off his worst 
3,0,0,3,2,baseball isnt the same without the yankees in the playoffs amp basketball isnt the same without the lakers in em
3,0,3,0,1, u should just pull out amp let ferguson fend for themselves it has been a week wasting manpower most r just attention hos
3,0,3,0,1, youre not fucking relevant you get followers from follow trains and then unfollow people because youre a faggot
3,0,3,0,1,i always felt funny about a chick calling me daddyit sound sexy and all but bitch you need to go and find your dad
3,0,3,0,1,i woke up like thi bitch go back to bed
3,0,3,0,1,red bitch with me dark skin friend callin talkin bout come and get me
3,0,3,0,1,rt  you need to at least not be a bitch  to date me
3,0,3,0,1, hell yeah bro  fuck yeah sexy scally lad in hot gear
3,0,3,0,1,my bitch remy stuck in  
3,0,3,0,1, bitch im too mad im finna throw this bitch outside
3,2,1,0,0,the chinks really hunting their food rt  dog shot with arrow in no east 
3,0,3,0,1,i aint no killa but dont push me revenge is the sweetest joy next to gettin pussy
3,0,3,0,1,"pony tail 
red nails 
still in school bitch"
3,0,3,0,1,rt  i dont send nudes  a bitch wit trash nudes
3,0,3,0,1,   im on my way  love a chavhot sexy scally fucker
3,1,0,2,2,some douche cubs redneck cubs fan freaked out asking if bites no you bloody berk hes like the 
3,0,3,0,1, i couldnt hit a woman with a penis and pussy i dont care how sexy or rich she is
3,0,3,0,1, yes love to make em masturbate to my voice bitches love southern accents
3,0,3,0,1, a moment of silence for the bitch who changes her name everyday 
3,0,3,0,1,these bitches want the next best thing
3,0,3,0,1, im a pro at losing followers some people just cant handle my excessive use of the work cunt mines cause i say fuck
6,0,6,0,1,rt and pass that bitch 
3,2,1,0,0,rt       start crying and stalking him faggot i want to laff
3,0,3,0,1,rt  if im bad built ok yall built like tractors yall got relationships bitch where mine  
6,0,6,0,1, no i dont like hoes
3,0,3,0,1,"rt  dont ever be afraid to double bitch down
ppl always expect you to be like im sorry if i got loud or im sorry to s"
3,2,1,0,0,ion speak on how flaw niggas and thirsty hoes be on ig but boyyyyyy look at here 
6,1,5,0,1,rt  undercover hoes
6,0,6,0,1, nah i aint no hoe niggah  no bitch niggah  rich niggah with the shits niggah getchu chipped niggah 
3,1,2,0,1,strapped up fasho cause iont trust no hoe
3,0,3,0,1,chase really got hoes in every state its crazy his  name the truth
3,0,3,0,1,i still hate the bitches at the dmv californiadmv miserable hoes
3,1,2,0,1,thot hoe
3,0,0,3,2," 
i be wishin you was local i takes you to da yankee game and spoil you"
3,0,3,0,1,rt  iz no point in being jealous cuz dee hoes for everybody  bucketsproverbs
3,0,1,2,2,so now been trill is trash cus asap said so  ok
3,0,3,0,1,happy this nigga nick old i only like red bones ass is watching this
3,0,2,1,1,damn they gonna leave beth here long term trash
3,0,3,0,1,forte just trucked dude hoe ass lol
3,0,3,0,1,time for bed peace bitches
3,0,3,0,1,rt  claim whatever part of her u please fuck her to bliss or bruise her sweet pussy with a crop till she begs to be your filthy 
3,0,1,2,2,or when youre in my neighborhood rt  you know youre in the mexcian ghetto when 
3,0,3,0,1, baker planted an m in that bitch when white guy lights the wick 
6,0,5,1,1,  the only place for a ho in the garden
6,2,3,1,1, thats how rednecks erecycle 
3,1,2,0,1,stfu redneck white trash head ass
3,0,3,0,1,i think a lot of bitches dont smile in their selfies because their breath stinks and they dont want to steam up their front cameras
3,0,3,0,1,i aint got no hoes
3,0,0,3,2, his defense is trash and hes been rocked by jesus soto karass and diego chaves
3,1,2,0,1, this fucking bitch rachel needs to die please
3,1,2,0,1,rt  lmfaoooooooooo trash ass falcants rt  lmfaooooooooooo ya stink 
3,0,3,0,1,worst thing a bitch can do  bitches main reason for being in another nigga face is to get they nigga jealous   wack 
3,0,0,3,2, lol to get the yellow bleach stain out use a baking soda hydrogen peroxide paste on the stain and throw in the washer
3,0,3,0,1,  i dont love these hoes
3,0,3,0,1,can i have a bad bitch without no flawwssss
3,0,0,3,2,rt  for the last time the captain takes the field at yankee stadium 
3,2,1,0,0,  i just learned how many retards you can find when you search trending topics
3,2,1,0,0," 
you gots da bet and da msnbc wit dat colored reverend who only listen to coloreds what else i missing"
3,1,2,0,1,i say kmichelle is manly because she doesnt act like a ladyshes too foul at the mouth and violentill have to beat the bitch
6,0,6,0,1, bitch stop fucking playin with me you know wtf im talkin about
3,1,2,0,1,someone needs to get this boring nike fag off the stage
6,0,6,0,1,rt  i kinda miss tremper i use to be threw dat bitch lol never in class lmao
3,0,2,1,1,happy bro happy ho happy husband key to marriage u of c study thinks so   
3,0,3,0,1,rt  lmaoooooo rt  nymphos are stupid go hose your pussy down you weird bitch
3,0,3,0,1,n im so tired of hearing he wouldnt do it for u  ol bitch he wouldnt have too my people dont play on my end
3,0,3,0,1,   lmaooo coley just whammmmed him add this to it swervee bitch
3,0,3,0,1,rt  no shave november aka the month i crush the most pussy let the free muzzy rides begin baby
3,0,2,1,1,rt  kansas bitch longhairdontcare countrygirl ohio yourewelcome lovethisgirl cle loveit 
3,0,3,0,1,rt  since you couldnt keep my dick outa your mouth at least keep my name out of it yall some hoes for real
3,2,1,0,0, you are a teabagger scum who wants to threaten people with his penis extender you are a danger to this country
3,0,3,0,1,"i dont have hoes 
its a myth"
3,0,3,0,1, omg yall should see this bag of weed dog this bitch like a  fasho lmfaooooo 
3,0,0,3,2,rt  my trash is worth more than you
3,0,0,3,2,thw white iron band plays this weekend in fargond at the aquarium friday with charlie parr the next nightsaturday
3,0,3,0,1,rt  how to get unlimited pussy in high school 
3,0,1,2,2,rt  new sign up at mong kok protest site says fight for democracy and oppose the communists to have a future 
3,0,3,0,1, straight af except math is a bitch hows the dealership lol
3,0,3,0,1,i see bitches aint been doing nun but trotin amp thotin 
3,0,3,0,1,so this dumb bitch had an opinion bout wtf i post on my instagram the time it took to write a post 
3,2,1,0,0, niggerfood niggerperson you are a nigger
3,0,3,0,1, whatd the note say stop being a bitch heres some flowers lt gets em everytime
3,0,3,0,1,oh  i hope dre falls dickhole first into my pussy 
3,1,2,0,1,rt  you hoes dont deserve the respect you ask for
3,0,1,2,2,so much for ucla being the team to beat they are trash
3,0,3,0,1,"  find a loyal ho

 "
3,2,1,0,0, oh no they drafted that gay ass that come out on tv well u welcome to redskins nation no queers just a lot of niggers
3,0,0,3,2,charlie daniels goes off on satanic evil 
3,0,0,3,2,just purchased my first trenta iced coffeethis is a slippery slope
3,0,2,1,1,   i was implying you were the bro amp them two aint nothin but lil hoescmon now i or you kim
3,2,1,0,0,raunchy ass hoe
3,1,2,0,1,this faggot in a truck was tailgating me so i hit my breaks he cut me off i switched lanes he cuts me off again to be a little biatch then
